missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
90.0,27.0,1.065775989425904,-7,2.518178884744303,mouse,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
2.0,14.0,1.6053493379497321,-45,0.7788395755094177,cat,very bad,"
In a hole in the ground there lived a hobbit."
83.0,36.0,2.1282848401577463,37,2.8558262310401603,cat,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
37.0,55.0,1.3335055371903781,-56,36.15688422339105,cat,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
20.0,51.0,0.1810388863638127,-38,1.427979817937372,dog,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
13.0,72.0,1.1576031540241218,-57,1.3139101886785671,cat,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
65.0,6.0,1.0980954770839346,99,1.2404477968326575,cat,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,67.0,0.2797410209216561,87,0.92438918590136,elephant,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
1.0,70.0,1.4518153104020626,31,0.3882751785697276,elephant,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
50.0,34.0,2.546451349225957,24,2.618251698505635,elephant,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
26.0,83.0,1.7125266851614864,70,0.22891153401761088,cat,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
92.0,68.0,0.6256371909592744,34,2.029365494689798,cat,very good,"
In a hole in the ground there lived a hobbit."
64.0,23.0,1.0160143420269112,64,0.5527310037798724,cat,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
73.0,73.0,2.845815502290138,42,2.5001378367844636,elephant,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
74.0,56.0,1.298068788894492,-51,0.726734001438025,cat,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
68.0,91.0,2.424646666018457,16,2.2128485429015567,dog,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
51.0,78.0,0.7598228326544813,48,0.7272309394359893,mouse,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
68.0,5.0,1.3754812515715675,-41,1.9397345499282233,cat,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
17.0,24.0,0.3567346122657589,-19,1.1123986156559047,mouse,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
55.0,69.0,0.34117319518254335,273,239.51087664098097,elephant,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
84.0,72.0,2.3240654083389476,-35,0.2514600339899495,elephant,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
76.0,47.0,0.7206677770195106,78,0.7586928573273869,elephant,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
41.0,91.0,0.6898209639446455,94,0.34536457805934817,dog,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
89.0,68.0,0.2743527290387726,83,0.3156500463929828,elephant,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
84.0,75.0,0.6774521412343295,21,0.6107768906956138,elephant,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
9.0,56.0,0.31189296277377804,12,1.0094798745147153,elephant,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
73.0,99.0,0.2849557662409197,57,0.4184752803150332,elephant,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,76.0,4.422590753339314,64,0.9575001830855999,mouse,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
8.0,12.0,0.7826027661896231,49,0.2980483882476314,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
77.0,59.0,1.1910764285869853,7,8.931728051854064,elephant,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
97.0,3.0,0.31870061866199517,-19,0.13197685217256797,mouse,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
41.0,52.0,1.6034634597379047,97,0.29149604177440147,dog,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
32.0,79.0,1.0357526971434103,94,0.9360371101869004,mouse,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
32.0,32.0,1.1685699712011466,-59,0.44248109947807285,elephant,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,67.0,0.9395566214305149,88,0.6437219071457727,cat,very bad,"
In a hole in the ground there lived a hobbit."
24.0,5.0,2.8518248180582035,-76,1.3234472222137819,cat,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,53.0,1.684105643981641,-29,1.3258924084025512,cat,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
89.0,51.0,5.529703425816397,46,0.19062486620055147,mouse,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
58.0,51.0,1.097989721124251,7,1.70183547262136,cat,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
35.0,56.0,6.357052917556562,-64,0.9728410575264913,mouse,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
